Date,Open,High,Low,Adj Close,Volume
2004-11-16,123.55,123.55,122.1,122.81,4855243.9
2004-11-17,122.87,124.77,122.87,124.31,6627920.7
2004-11-18,124.73,127.31,124.42,126.95,9057288.14
2004-11-19,127.15,127.56,124.89,125.51,8258039.8
2004-11-22,124.56,126.43,123.23,126.07,5743463.58
2004-11-23,126.91,128.08,126.24,127.41,5227720.94
2004-11-24,127.77,128.4,126.86,127.24,3907105.6
2004-11-25,127.25,128.29,124.65,125.49,7649679.72
2004-11-29,125.4,128.67,124.32,128.28,6401919.06
2004-11-30,128.72,132.62,128.4,131.45,12737373.94
2004-12-01,132.1,132.1,129.62,130.09,10281232.68
2004-12-02,130.46,131.69,127.78,128.14,11706518.96
2004-12-03,128.83,129.51,125.97,127.54,11851384.62
2004-12-06,127.88,128.91,124.63,125.25,13907974.42
2004-12-07,125.4,127.14,125.29,125.63,9531352.48
2004-12-08,125.61,126.49,123.34,123.83,8884291.08
2004-12-09,124.26,125.5,124.25,124.93,4607627.32
2004-12-10,125.81,127.41,125.19,126.39,7535660.74
2004-12-13,126.43,128.04,126.35,127.47,6056147.98
2004-12-14,128.08,128.36,126.88,127.17,3737648.0
2004-12-15,128.29,129.39,127.67,128.45,6997304.36
2004-12-16,128.75,130.46,127.67,130.21,5273384.76
2004-12-17,129.94,131.46,129.12,129.57,6678607.68
2004-12-20,129.94,130.82,129.57,130.2,2749654.42
2004-12-21,130.45,131.69,130.26,131.25,4192211.34
2004-12-22,131.49,131.49,126.85,127.89,7274933.6
2004-12-23,128.67,128.67,126.33,126.62,4786646.32
2004-12-24,127.15,131.17,125.97,130.76,8075122.56
2004-12-27,130.97,132.52,130.16,131.03,5334040.4
2004-12-28,131.17,135.5,130.58,135.03,11654086.5
2004-12-29,135.81,137.87,135.43,136.15,8040416.5
2004-12-30,135.92,136.95,133.22,133.72,6820476.92
2004-12-31,134.06,138.06,133.72,137.72,5938667.06
2005-01-03,137.72,139.91,137.72,139.56,5738488.94
2005-01-04,139.22,139.63,137.49,138.32,6035386.38
2005-01-05,138.21,138.21,132.03,136.64,11641809.92
2005-01-06,136.12,138.8,133.29,136.17,9705493.78
2005-01-07,137.16,138.7,135.37,138.18,9240331.46
2005-01-10,139.08,140.19,136.33,136.9,9117216.5
2005-01-11,137.16,137.7,134.16,135.47,9680630.32
2005-01-12,136.74,141.07,132.7,133.86,25115643.18
2005-01-13,135.1,138.05,131.48,133.33,33646609.1
2005-01-14,134.55,135.91,131.69,133.69,19100678.94
2005-01-17,135.05,135.05,127.9,130.27,16547188.06
2005-01-18,131.45,132.41,129.68,130.34,7495000.6
2005-01-19,130.56,131.35,129.02,129.46,4289153.68
2005-01-20,129.42,129.42,126.85,128.26,5498523.38
2005-01-24,128.26,128.63,125.33,125.88,4397887.78
2005-01-25,125.28,127.87,124.48,127.4,5413343.7
2005-01-27,128.21,129.3,127.39,127.93,6612657.4
2005-01-28,128.17,133.52,128.13,132.95,10174505.88
2005-01-31,133.85,135.29,133.06,134.1,7095138.82
2005-02-01,134.79,136.12,132.73,135.63,9721193.48
2005-02-02,136.02,136.48,134.37,134.99,5903689.48
2005-02-03,135.66,135.95,134.63,135.57,4022761.36
2005-02-04,135.45,136.7,134.48,135.09,3244741.12
2005-02-07,135.72,137.59,134.52,135.84,7185974.14
2005-02-08,135.84,136.8,135.25,136.07,3970556.14
2005-02-09,136.59,138.93,136.56,137.81,6694821.48
2005-02-10,137.53,138.92,136.8,137.79,5290938.16
2005-02-11,138.35,143.42,138.35,142.88,12532802.26
2005-02-14,143.84,146.63,143.84,145.76,10729323.68
2005-02-15,145.79,146.31,142.07,142.84,4807464.44
2005-02-16,144.66,144.66,140.73,141.47,3780033.22
2005-02-17,141.47,143.31,139.66,142.89,4986691.4
2005-02-18,142.69,143.94,140.11,142.18,3076829.48
2005-02-21,141.76,142.26,139.09,141.2,2148402.48
2005-02-22,141.11,141.65,139.7,140.98,2585889.56
2005-02-23,140.98,142.91,140.12,142.17,6246173.78
2005-02-24,142.17,144.34,140.75,141.45,13063926.08
2005-02-25,142.37,142.59,139.92,141.04,6130215.92
2005-02-28,142.59,143.21,138.56,142.79,7739883.32
2005-03-01,142.8,148.9,139.7,140.36,5993919.46
2005-03-02,142.18,142.18,140.79,141.45,3213396.72
2005-03-03,141.66,144.25,141.04,143.68,3495128.88
2005-03-04,144.14,145.12,142.9,143.96,4857213.16
2005-03-07,144.25,145.59,144.14,144.78,4422201.9
2005-03-08,145.18,146.93,144.28,146.2,6077972.02
2005-03-09,145.69,147.5,144.25,145.54,6554772.62
2005-03-10,145.79,145.79,143.75,144.72,2783230.7
2005-03-11,145.39,148.37,145.28,147.6,6293233.92
2005-03-14,147.66,150.96,146.83,150.12,7899003.82
2005-03-15,150.03,151.17,147.86,149.18,5012687.64
2005-03-16,148.9,151.75,148.9,150.14,6616823.12
2005-03-17,149.73,152.38,148.9,151.06,8226974.08
2005-03-18,150.86,152.25,147.35,151.87,7402667.4
2005-03-21,152.01,152.52,149.37,150.6,5263704.04
2005-03-22,150.42,150.66,148.91,149.27,3245215.0
2005-03-23,148.9,149.73,146.14,146.96,4157916.58
2005-03-24,147.86,148.69,142.45,143.14,7198498.36
2005-03-28,143.83,145.68,143.1,143.98,4472608.26
2005-03-29,144.25,144.56,140.85,141.75,3691261.12
2005-03-30,141.77,144.76,140.63,143.78,4974940.88
2005-03-31,145.23,149.42,144.48,148.07,8359121.56
2005-04-01,148.17,150.65,146.21,150.02,6724724.88
2005-04-04,150.13,150.63,147.17,147.64,6355632.58
2005-04-05,147.76,149.16,146.43,147.39,4071378.58
2005-04-06,147.56,149.73,147.56,149.04,2361478.66
2005-04-07,149.0,149.93,147.04,147.37,3001964.58
2005-04-08,147.93,148.37,143.73,144.09,4898809.08
2005-04-11,144.46,144.76,140.64,141.0,3412720.44
2005-04-12,144.66,144.66,141.14,142.9,4971846.08
2005-04-13,144.14,145.49,143.27,144.93,5607612.44
2005-04-15,144.25,144.25,135.97,136.39,11922771.0
2005-04-18,134.42,139.46,133.49,136.35,7282792.66
2005-04-19,137.53,139.48,121.82,124.98,32924627.54
2005-04-20,124.08,124.08,113.05,115.42,57420732.9
2005-04-21,116.33,118.71,114.77,118.13,16020774.44
2005-04-22,119.94,121.15,117.9,120.64,15665763.46
2005-04-25,120.44,120.76,118.71,119.63,8317951.22
2005-04-26,119.63,120.34,117.26,117.54,6696107.74
2005-04-27,117.99,117.99,114.88,115.36,7903036.72
2005-04-28,115.3,116.84,113.45,115.27,10552350.14
2005-04-29,116.73,118.36,115.51,116.95,13377350.8
2005-05-02,118.91,121.81,115.62,116.74,6201183.3
2005-05-03,116.84,117.36,114.3,114.63,6652645.28
2005-05-04,114.42,116.27,114.42,115.9,5793232.06
2005-05-05,118.9,118.91,116.39,117.55,7851895.34
2005-05-06,117.88,121.15,117.06,120.72,9899291.64
2005-05-09,120.98,122.25,120.59,121.53,5729034.56
2005-05-10,121.81,121.81,118.52,119.17,8554131.94
2005-05-11,118.71,119.18,117.67,118.82,3884550.02
2005-05-12,119.84,120.12,118.2,118.58,4362859.32
2005-05-13,118.81,119.01,117.89,118.77,2887766.88
2005-05-16,118.39,119.83,118.11,119.36,6981650.38
2005-05-17,120.06,120.43,118.33,118.97,5641432.68
2005-05-18,119.32,119.32,116.12,118.16,5546712.8
2005-05-19,119.27,121.19,119.25,120.2,4423913.72
2005-05-20,120.46,121.47,118.62,120.95,3947809.46
2005-05-23,120.98,127.69,120.98,126.54,12526661.04
2005-05-24,128.7,128.7,124.63,127.68,7409185.8
2005-05-25,127.15,131.26,125.63,130.34,9543642.38
2005-05-26,130.08,134.0,129.37,133.39,11825594.64
2005-05-27,132.67,134.32,129.79,131.24,8901725.1
2005-05-30,131.24,137.84,130.7,136.4,21631104.5
2005-05-31,136.49,138.86,135.0,137.96,12530955.06
2005-06-01,137.53,137.53,134.17,134.89,9103137.84
2005-06-02,135.25,135.36,130.82,131.17,13390552.04
2005-06-03,131.17,134.08,130.4,133.71,7916528.1
2005-06-04,133.38,133.79,132.15,132.52,1641882.24
2005-06-06,133.9,134.6,131.35,132.39,7002578.88
2005-06-07,133.27,133.27,131.22,132.11,4470751.4
2005-06-08,132.35,134.0,131.95,133.6,5842033.04
2005-06-09,133.8,134.32,131.46,132.07,4350035.28
2005-06-10,132.35,134.42,130.4,130.92,8030280.9
2005-06-13,131.83,132.67,130.31,131.49,3131094.64
2005-06-14,132.04,132.34,130.31,130.91,4173593.66
2005-06-15,131.3,132.14,130.94,131.54,3374132.3
2005-06-16,132.13,133.17,130.79,132.12,5553153.84
2005-06-17,132.64,133.03,130.61,131.08,3708901.44
2005-06-20,131.83,134.62,131.35,133.99,7752291.52
2005-06-21,134.42,135.7,132.7,134.95,12649398.44
2005-06-22,135.36,138.46,135.36,137.87,13947556.0
2005-06-23,137.53,138.33,134.94,135.19,4445064.68
2005-06-24,134.42,138.38,133.9,137.08,7279185.3
2005-06-27,136.46,137.83,135.25,136.12,4289338.76
2005-06-28,136.28,137.32,135.88,136.86,6982752.88
2005-06-29,137.01,140.41,136.71,137.78,7793355.46
2005-06-30,138.44,141.14,138.44,140.43,8690795.9
2005-07-01,139.59,140.28,138.59,139.84,5827593.92
2005-07-04,140.5,141.85,137.63,140.53,4777154.86
2005-07-05,141.64,141.64,135.72,136.51,6271028.8
2005-07-06,137.63,138.32,136.61,137.33,3681876.9
2005-07-07,137.33,139.09,135.28,135.94,4201749.6
2005-07-08,136.03,137.98,134.26,136.08,7331921.12
2005-07-11,136.08,138.05,136.08,137.64,4565908.1
2005-07-12,136.86,137.11,132.06,133.47,7407311.74
2005-07-13,133.38,134.93,131.51,131.89,7791779.98
2005-07-14,132.72,133.66,126.25,127.15,10670797.02
2005-07-15,127.77,130.98,126.12,129.58,11250452.34
2005-07-18,129.95,153.52,129.95,137.24,17433314.02
2005-07-19,139.96,140.95,130.78,136.92,5633516.74
2005-07-20,138.56,138.56,135.46,135.79,4208272.22
2005-07-21,137.11,137.11,132.86,133.93,5056934.86
2005-07-22,133.38,134.71,131.86,134.31,6237547.58
2005-07-25,134.58,135.18,132.36,133.31,6543118.14
2005-07-26,133.46,134.1,130.78,131.32,6298226.18
2005-07-27,131.3,133.69,131.3,133.32,3128119.34
2005-07-29,132.34,133.89,130.99,131.69,10066400.12
2005-08-01,131.51,132.34,128.98,129.97,6540430.1
2005-08-02,134.1,134.73,130.58,133.93,5806669.56
2005-08-03,134.67,135.7,133.17,135.01,8760634.08
2005-08-04,135.45,136.99,133.69,134.44,7643763.82
2005-08-05,134.93,135.76,132.57,133.41,3809091.98
2005-08-08,133.89,133.89,131.53,133.18,4948998.58
2005-08-09,132.34,133.58,131.2,133.31,5713011.74
2005-08-10,133.44,136.66,133.44,136.28,8379778.84
2005-08-11,136.66,137.94,135.61,136.26,4390134.68
2005-08-12,137.88,137.88,132.4,133.15,4602721.88
2005-08-16,133.89,133.89,131.3,131.71,4399884.92
2005-08-17,132.86,135.14,130.92,134.85,6789358.94
2005-08-18,135.97,137.84,135.8,136.67,9388439.1
2005-08-19,136.81,138.57,136.4,137.88,5967186.44
2005-08-22,137.84,140.28,129.52,137.1,5397347.74
2005-08-23,138.05,138.44,136.59,136.92,5630927.6
2005-08-24,136.92,137.12,133.58,134.8,4850338.36
2005-08-25,135.76,138.37,135.25,137.71,7619249.6
2005-08-26,138.2,142.53,137.84,141.98,9851042.54
2005-08-29,142.53,143.36,138.37,141.0,4903898.32
2005-08-30,141.03,144.72,141.03,144.02,6978068.1
2005-08-31,143.65,147.24,143.57,146.15,8902102.78
2005-09-01,146.67,149.19,146.59,148.17,9131943.4
2005-09-02,148.77,149.81,147.21,148.48,5912626.82
2005-09-05,149.81,152.6,146.31,146.72,8716930.68
2005-09-06,147.21,147.72,144.4,145.49,6035876.22
2005-09-08,145.65,147.21,145.15,146.28,3458269.78
2005-09-09,140.55,147.11,140.55,144.81,4495902.56
2005-09-12,148.67,170.41,146.32,148.79,7967514.26
2005-09-13,148.87,148.87,146.75,147.97,2697443.5
2005-09-14,147.73,148.46,144.3,145.66,4674096.12
2005-09-15,145.85,151.35,145.85,150.84,13265912.58
2005-09-16,151.35,153.74,149.41,151.65,6584673.52
2005-09-19,153.74,153.98,150.12,151.29,3457375.82
2005-09-20,151.38,153.98,147.73,152.98,7561815.86
2005-09-21,153.35,153.56,145.65,151.23,7467970.58
2005-09-22,153.56,154.69,145.34,145.79,7788888.14
2005-09-23,145.68,148.75,145.68,146.95,4584874.38
2005-09-26,147.73,153.24,147.31,152.5,2751589.78
2005-09-27,153.45,154.07,150.46,152.13,7694687.26
2005-09-28,152.3,153.44,150.53,152.88,7089177.14
2005-09-29,153.98,155.47,152.41,153.23,10119255.64
2005-09-30,153.98,155.2,152.33,154.21,5987257.04
2005-10-03,151.42,156.56,151.42,155.84,5373922.46
2005-10-04,156.04,156.26,154.31,154.98,7630361.44
2005-10-05,154.39,154.9,152.41,152.93,7903409.56
2005-10-06,152.41,152.41,147.43,148.21,9893250.32
2005-10-07,148.25,151.27,147.23,150.31,7457521.98
2005-10-10,150.83,153.45,150.15,150.69,6454359.02
2005-10-11,151.89,153.43,147.93,152.69,13895982.2
2005-10-13,152.93,154.49,148.8,149.94,16347936.16
2005-10-14,150.85,151.06,147.21,148.15,6279491.38
2005-10-17,148.77,150.01,148.13,149.21,5273348.58
2005-10-18,150.33,152.71,149.2,150.22,13119295.62
2005-10-19,152.2,152.21,143.05,146.12,12060831.18
2005-10-20,147.53,149.6,145.02,147.66,7617373.62
2005-10-21,148.98,149.8,146.9,148.9,7102347.48
2005-10-24,149.32,150.54,146.06,146.74,3776500.06
2005-10-25,147.86,151.27,146.84,150.12,6499111.22
2005-10-26,150.12,150.64,147.94,148.27,4967346.88
2005-10-27,148.35,148.97,144.91,146.09,8119757.16
2005-10-28,146.9,146.9,141.26,142.01,5397424.2
2005-10-31,142.31,146.79,141.82,146.08,3419592.32
2005-11-01,151.03,151.03,145.95,146.96,637883.42
2005-11-02,146.09,149.71,144.74,148.98,3420695.42
2005-11-07,146.79,153.01,146.79,152.7,5022108.96
2005-11-08,153.67,154.73,153.29,153.99,6933006.24
2005-11-09,153.99,154.61,151.19,151.88,5996094.56
2005-11-10,151.9,153.98,151.9,153.23,3711829.24
2005-11-11,152.73,155.13,152.73,154.57,7098117.32
2005-11-14,155.34,157.91,155.34,157.45,9640624.72
2005-11-16,157.55,158.16,156.61,157.6,8084544.08
2005-11-17,156.37,158.26,155.6,157.18,5849419.76
2005-11-18,157.63,159.61,157.63,159.18,10440808.72
2005-11-21,159.44,160.41,157.0,158.33,7910397.12
2005-11-22,157.84,158.96,155.13,156.36,5696586.74
2005-11-23,156.37,158.67,156.27,158.12,7259851.96
2005-11-24,158.05,159.84,158.05,158.91,5448493.26
2005-11-25,158.91,160.55,157.46,159.89,4009869.48
2005-11-26,159.87,160.55,159.2,160.43,1120276.74
2005-11-28,160.43,161.59,160.13,161.35,3039835.84
2005-11-29,161.05,161.59,158.52,161.1,3960901.14
2005-11-30,159.71,161.85,157.94,158.58,4824144.48
2005-12-01,158.46,162.08,158.34,161.6,4990320.28
2005-12-02,162.08,164.14,160.66,161.59,5736586.32
2005-12-05,161.8,162.02,159.12,159.65,2293838.38
2005-12-06,160.03,163.68,159.12,162.01,3876537.44
2005-12-07,162.84,166.8,162.67,166.34,6737286.36
2005-12-08,166.28,169.38,165.99,168.53,11492923.06
2005-12-09,168.67,176.67,167.99,175.42,7427054.14
2005-12-12,172.06,177.75,171.18,172.04,7423773.6
2005-12-13,172.23,174.94,171.49,173.85,7226634.04
2005-12-14,173.05,177.23,170.97,175.55,5778370.1
2005-12-15,176.18,177.08,173.93,175.43,5094693.36
2005-12-16,176.19,179.94,175.46,178.73,9481240.2
2005-12-19,179.94,182.76,179.0,180.84,5636836.74
2005-12-20,182.44,182.44,175.87,176.56,5549787.2
2005-12-21,177.75,178.75,174.21,175.78,3935731.14
2005-12-22,176.19,177.19,175.03,175.63,3020603.4
2005-12-23,175.87,177.75,173.58,174.29,2943654.52
2005-12-26,174.52,174.52,172.67,173.36,1948757.84
2005-12-27,173.35,177.54,171.28,177.04,1876729.76
2005-12-28,176.71,178.27,174.8,175.73,3095960.0
2005-12-29,176.19,179.3,175.31,178.28,4150779.34
2005-12-30,175.14,179.3,175.14,177.52,2853986.38
2006-01-02,178.06,178.37,175.28,175.94,1982599.24
2006-01-03,175.69,181.39,175.35,180.69,4073024.72
2006-01-04,181.4,182.43,179.54,181.73,4251296.36
2006-01-05,181.92,182.02,179.51,180.6,1716798.48
2006-01-06,180.88,181.39,176.4,177.81,3556013.02
2006-01-09,178.29,180.35,175.24,176.08,4656155.68
2006-01-10,176.19,177.21,173.16,174.37,4763320.12
2006-01-12,172.33,176.08,168.37,174.49,16690119.02
2006-01-13,175.14,176.19,171.39,172.21,4326777.64
2006-01-16,172.13,172.13,167.07,167.72,5761228.78
2006-01-17,167.95,170.97,167.85,169.24,4500022.94
2006-01-18,169.01,169.6,167.33,169.15,3788057.44
2006-01-19,169.6,172.82,169.6,172.38,4278281.72
2006-01-20,172.85,174.41,170.76,171.71,3942589.98
2006-01-23,170.76,170.76,168.29,169.43,2729059.64
2006-01-24,170.76,172.24,170.29,171.56,2262053.56
2006-01-25,172.24,173.37,171.66,172.47,7618596.98
2006-01-27,175.47,175.47,172.4,173.29,3595006.68
2006-01-30,173.94,175.42,172.56,173.26,1655365.0
2006-01-31,175.42,175.42,172.58,174.47,1799001.76
2006-02-01,172.95,175.25,172.38,174.08,4663617.28
2006-02-02,174.43,175.05,170.21,170.95,3752890.28
2006-02-03,171.28,172.11,168.41,170.33,5215137.52
2006-02-06,170.24,175.78,169.87,175.37,3464745.54
2006-02-07,175.47,176.88,171.74,174.85,8381024.44
2006-02-08,174.01,174.65,172.58,173.64,3988557.18
2006-02-10,174.44,175.25,171.82,174.39,3265145.8
2006-02-13,174.39,174.43,172.13,172.44,2418213.74
2006-02-14,174.43,174.43,168.57,169.05,8332290.2
2006-02-15,172.12,172.12,167.64,169.13,5037769.8
2006-02-16,169.73,171.27,168.37,170.16,6324545.06
2006-02-17,172.34,173.0,169.2,169.73,3498821.18
2006-02-20,171.19,172.85,169.98,172.32,3163905.0
2006-02-21,172.85,174.53,172.45,174.01,2754154.44
2006-02-22,174.43,174.43,172.48,173.57,1384224.58
2006-02-23,173.37,176.51,173.37,174.48,4956702.48
2006-02-24,174.45,175.47,172.99,174.43,1313306.22
2006-02-27,174.11,177.04,174.05,176.56,3017300.16
2006-02-28,177.04,177.97,174.43,177.63,3377100.52
2006-03-01,177.55,182.3,176.23,181.76,5393022.26
2006-03-02,182.3,183.2,179.68,181.92,3922789.9
2006-03-03,181.94,181.94,177.28,178.16,2542557.88
2006-03-06,179.23,183.09,178.61,182.18,4346327.7
2006-03-07,181.76,182.78,179.65,180.14,2375875.28
2006-03-08,180.9,181.74,178.08,179.91,4564032.84
2006-03-09,179.65,180.48,176.52,180.15,5580395.36
2006-03-10,176.73,185.39,176.52,184.2,7701426.0
2006-03-13,185.26,192.98,185.26,191.0,8591385.9
2006-03-14,190.6,190.9,187.07,188.33,4161865.3
2006-03-16,189.78,192.17,188.67,191.69,5505417.38
2006-03-17,192.18,196.41,192.18,194.37,7099783.24
2006-03-20,195.73,200.02,194.84,199.28,8393097.88
2006-03-21,199.28,202.1,198.3,200.04,6344766.4
2006-03-22,200.53,200.53,196.48,197.75,6129081.56
2006-03-23,198.45,200.43,195.14,195.75,3164958.2
2006-03-24,197.09,198.97,195.22,197.55,3491563.74
2006-03-27,197.93,199.5,196.94,197.5,3504786.12
2006-03-28,198.45,199.59,196.46,197.15,4489571.9
2006-03-29,196.25,198.75,195.0,198.25,5127502.08
2006-03-30,198.75,209.93,198.75,205.56,6922568.7
2006-03-31,204.49,204.49,199.5,200.07,3494895.66
2006-04-03,201.27,204.3,200.53,203.75,3716909.28
2006-04-04,203.71,204.72,202.63,203.52,3556459.72
2006-04-05,203.68,205.25,200.53,201.79,3323464.14
2006-04-07,203.46,208.58,195.83,197.33,8839135.82
2006-04-10,198.45,200.53,196.35,197.83,8418910.76
2006-04-12,198.25,198.45,184.14,186.0,15746921.48
2006-04-13,188.53,191.1,184.87,187.7,10294594.74
2006-04-17,190.62,199.59,189.59,199.13,11595626.42
2006-04-18,206.59,218.09,206.59,209.88,17687089.74
2006-04-19,211.92,214.11,208.68,210.22,11732733.36
2006-04-20,210.97,211.5,206.28,207.83,7536265.82
2006-04-21,208.89,212.01,205.23,208.79,5951752.12
2006-04-24,208.68,208.86,205.23,206.73,6265087.4
2006-04-25,206.79,206.79,198.34,201.26,6824477.9
2006-04-26,201.37,204.3,199.5,202.86,8462829.02
2006-04-27,202.86,209.21,201.58,203.24,8574984.76
2006-04-28,199.18,207.95,191.17,206.6,6333966.4
2006-04-29,207.95,209.19,205.86,206.74,936434.54
2006-05-02,207.22,211.44,206.81,210.26,7467252.76
2006-05-03,211.4,213.06,210.46,212.18,3767759.48
2006-05-04,211.82,214.94,211.12,213.46,4703265.28
2006-05-05,214.63,214.63,208.37,209.58,3243986.18
2006-05-08,211.09,218.5,209.93,210.92,1776922.94
2006-05-09,212.23,213.53,209.42,211.49,2154732.94
2006-05-10,213.53,213.81,209.14,211.16,2367526.34
2006-05-11,211.95,211.95,209.46,210.84,2350569.88
2006-05-12,210.04,211.49,205.79,208.49,3323713.06
2006-05-15,206.81,209.0,200.53,204.81,4828547.7
2006-05-16,204.71,208.37,200.51,206.25,3197367.9
2006-05-17,208.37,210.98,207.84,210.62,1607760.6
2006-05-18,207.84,208.88,198.45,201.13,5436356.48
2006-05-19,203.67,204.7,193.38,197.65,5826345.24
2006-05-22,200.53,200.53,182.15,185.97,5624323.18
2006-05-23,188.0,195.73,177.66,191.16,6448592.38
2006-05-24,195.32,196.35,183.83,187.03,6828499.2
2006-05-25,185.91,198.28,182.26,196.03,6988249.82
2006-05-26,197.41,198.45,192.28,194.93,2642783.78
2006-05-29,194.79,194.79,192.21,193.29,3354294.04
2006-05-30,194.79,197.94,191.65,194.3,5404875.5
2006-05-31,192.29,192.29,180.69,186.22,6905439.92
2006-06-01,190.62,190.62,176.52,178.54,7112373.68
2006-06-02,179.12,188.0,176.31,187.37,5042844.28
2006-06-05,187.37,188.46,183.22,184.61,3843781.06
2006-06-06,182.23,186.72,176.52,182.66,3555894.84
2006-06-07,188.0,188.0,176.85,177.97,6475401.0
2006-06-08,180.17,180.17,168.28,172.12,6416106.1
2006-06-09,174.89,176.73,169.73,174.55,4861349.94
2006-06-12,177.45,177.45,169.31,171.16,4298838.16
2006-06-13,169.31,170.19,163.04,164.02,3275658.64
2006-06-14,163.14,169.72,151.58,154.96,15302472.94
2006-06-15,165.65,165.65,156.78,161.95,7141815.32
2006-06-16,166.13,179.65,165.55,176.51,10012321.68
2006-06-19,175.98,176.51,171.39,174.76,5124306.24
2006-06-20,176.82,176.82,167.6,168.37,4400941.8
2006-06-21,169.69,172.52,167.07,171.93,7116477.3
2006-06-22,172.83,177.03,172.83,175.64,4377294.6
2006-06-23,172.83,178.07,170.22,177.53,3943654.0
2006-06-25,172.83,179.64,172.83,178.11,314468.9
2006-06-26,180.17,180.17,169.49,171.11,7846276.2
2006-06-27,173.67,173.67,167.6,172.27,5969840.0
2006-06-28,169.69,179.39,168.23,177.93,5710608.4
2006-06-29,179.12,180.17,174.93,176.06,7540208.42
2006-06-30,181.75,185.09,178.67,182.13,6503415.68
2006-07-03,182.47,189.33,181.47,188.57,5114081.7
2006-07-04,189.7,191.79,189.07,190.13,4277846.44
2006-07-05,190.33,195.05,188.55,193.02,5065813.5
2006-07-06,191.48,191.9,187.73,189.0,2757712.86
2006-07-07,190.62,191.88,182.26,182.97,3494900.94
2006-07-10,182.26,190.4,182.26,188.38,4605470.72
2006-07-11,188.55,190.12,184.69,185.4,4318677.74
2006-07-12,186.45,199.97,186.45,198.0,11362523.62
2006-07-13,198.18,198.89,193.81,195.61,6424435.68
2006-07-14,192.74,198.6,191.18,196.33,5906803.02
2006-07-17,197.43,200.49,193.89,194.73,10736277.98
2006-07-18,194.83,204.26,190.17,192.16,13179168.7
2006-07-19,197.14,198.49,182.85,184.1,16762109.5
2006-07-20,186.03,190.65,185.41,189.19,7533220.22
2006-07-21,188.34,189.05,183.58,185.14,5240747.58
2006-07-24,188.03,191.9,181.75,190.44,8144649.36
2006-07-25,192.74,194.31,191.17,193.5,5533039.46
2006-07-26,194.63,198.49,191.95,197.85,7051110.92
2006-07-27,198.49,201.12,196.45,199.0,8830533.36
2006-07-28,197.27,204.58,193.88,194.82,3597727.98
2006-07-31,196.19,202.49,195.15,196.43,2054902.96
2006-08-01,181.08,197.19,181.08,195.56,2099949.52
2006-08-02,194.09,197.77,193.05,197.29,2126428.42
2006-08-03,197.77,199.76,196.63,198.22,3586604.58
2006-08-04,201.44,202.23,197.87,199.03,3186189.8
2006-08-07,199.55,199.76,195.36,196.42,2049260.24
2006-08-08,197.24,201.02,196.19,200.34,1404010.96
2006-08-09,199.34,204.59,197.98,202.71,2445009.3
2006-08-10,201.65,204.59,201.44,202.64,2715474.4
2006-08-11,203.51,204.35,200.8,203.03,2256583.0
2006-08-14,204.33,204.59,201.23,202.42,2051004.52
2006-08-16,205.42,206.58,203.11,204.0,4532615.3
2006-08-17,204.59,206.26,201.02,201.47,2975264.06
2006-08-18,202.49,204.06,201.44,203.47,2148956.46
2006-08-21,204.8,204.8,200.8,203.39,2876277.96
2006-08-22,203.95,206.26,203.54,204.67,2595104.04
2006-08-23,204.8,205.37,201.46,202.09,2975940.84
2006-08-24,203.54,204.57,200.02,203.62,2823572.78
2006-08-25,203.74,204.98,203.04,204.46,3111785.8
2006-08-28,204.59,206.75,203.18,205.86,2740723.7
2006-08-29,206.68,208.15,206.26,207.75,3192618.9
2006-08-30,207.96,208.78,205.85,206.43,3270273.18
2006-08-31,206.48,210.67,206.48,209.43,7240302.38
2006-09-01,208.99,210.04,207.96,209.67,2059702.16
2006-09-04,209.62,214.03,209.62,213.43,2395411.38
2006-09-05,214.65,216.12,210.04,211.05,4700634.34
2006-09-06,213.5,213.5,207.96,208.49,3336589.6
2006-09-07,205.7,208.78,205.7,207.04,1886769.58
2006-09-08,211.09,211.09,206.68,207.94,1871256.84
2006-09-11,209.62,209.62,199.13,200.07,4853369.4
2006-09-12,200.38,205.63,199.76,205.19,2186625.48
2006-09-13,206.26,211.51,205.84,209.82,2749440.4
2006-09-14,211.73,213.19,210.22,212.64,2846062.66
2006-09-15,212.77,212.77,209.14,210.39,2811477.12
2006-09-18,211.3,212.13,208.17,209.03,1656585.16
2006-09-19,209.2,214.03,207.82,211.94,4734776.68
2006-09-20,212.13,216.96,208.59,216.13,3212039.6
2006-09-21,216.54,221.98,213.61,220.95,6084981.5
2006-09-22,219.27,221.13,216.15,218.13,2965108.1
2006-09-25,219.69,220.32,214.49,215.2,1607964.26
2006-09-26,216.12,220.32,215.05,219.12,4428648.92
2006-09-27,220.32,221.37,217.41,218.78,3994639.88
2006-09-28,219.28,220.11,212.55,214.12,7293579.46
2006-09-29,214.46,217.19,214.03,214.45,2088387.64
2006-10-03,217.17,217.17,211.73,212.83,1945303.4
2006-10-04,213.19,213.19,206.34,207.19,8277788.26
2006-10-05,209.42,211.73,208.36,209.77,6969298.7
2006-10-06,210.04,211.3,207.31,208.62,3296690.16
2006-10-09,206.68,211.73,205.75,210.28,1842981.2
2006-10-10,210.46,213.57,210.46,212.24,3300069.08
2006-10-11,216.12,226.49,216.12,219.22,8070579.92
2006-10-12,220.32,227.67,218.43,227.15,6020242.6
2006-10-13,228.58,235.01,227.06,231.57,5807286.62
2006-10-16,236.06,241.3,233.96,237.04,11589357.28
