Date,SPY,TLT,MSFT,LSPY,LTLT,LMSFT
2002-10-17,64.34066,47.212016999999996,18.501684,0.0196781156539635,-0.01225633773126587,0.007116127737300927
2002-10-18,64.61039,47.334034,19.369003,0.004183454006540833,0.002581113995787889,0.045812249778166995
2002-10-21,65.725578,46.873844,19.135778,0.017112931026450045,-0.009769748987346002,-0.012114228216406248
2002-10-22,65.251808,46.740772,18.829672,-0.007234410164428753,-0.0028429767768253667,-0.016125853025224842
2002-10-23,65.74748199999999,46.757397,19.387235999999998,0.0075676191154131186,0.00035562194111426305,0.029180987883534296
2002-10-24,64.406258,47.167713,18.669319,-0.020610571444321935,0.008737144097275206,-0.03773343012964055
2002-10-25,65.74748199999999,47.339588,19.197729000000002,0.020610571444321865,0.0036372891336790654,0.027910509528929775
2002-10-28,65.317406,47.273047999999996,18.931708999999998,-0.006562818619040106,-0.0014065776789173499,-0.013953749662848456
2002-10-29,64.559341,47.888477,18.975437,-0.011673738776818302,0.012934588432994448,0.002307112194421757
2002-10-30,65.18618000000001,47.871845,19.354437,0.009662666924315586,-0.00034736725649781573,0.019776342196081736
2002-10-31,64.522888,48.088104,19.48562,-0.010227469705479976,0.004507283890267623,0.006755062117052362
2002-11-01,65.798485,47.887039,19.314346,0.019576800180527112,-0.004189945185119197,-0.00882862178221017
2002-11-04,66.42534599999999,47.675415,20.444052,0.00948188676441049,-0.004429027030627109,0.0568438485858991
2002-11-05,66.950142,47.491596,20.655414999999998,0.007869492606233717,-0.003863087148990405,0.010285528197945254
2002-11-06,67.81755799999999,47.680984,20.782957,0.01287293585092118,0.003979891056535961,0.006155763201796018
2002-11-07,66.15567,48.861729,20.411253,-0.024810527798244275,0.024461791894944948,-0.018046909423953598
2002-11-08,65.346581,49.25713,20.079629999999998,-0.01230548075798932,0.008059676690329096,-0.016380498053199816
2002-11-11,64.33339699999999,49.524521,19.627747,-0.015626230541838464,0.005413791941645415,-0.02276163996369561
2002-11-12,64.84362,49.240417,19.864622,0.007899635170193731,-0.005753150649946768,0.01199613224829007
2002-11-13,64.909233,49.346275,20.174383,0.0010113535706626328,0.002147511769297303,0.015473270640860124
2002-11-14,66.133804,48.321445000000004,20.768387,0.01869014447837329,-0.0209868237935604,0.029018343501261066
2002-11-15,66.622124,48.516411,20.65906,0.00735669148210441,0.0040266538621121966,-0.0052780106771733995
2002-11-18,65.951561,48.733608000000004,20.352947,-0.010116166245168574,0.004466782903740094,-0.014928246979848615
2002-11-19,65.864082,48.911834999999996,19.992168,-0.0013272933447315768,0.003650496990892577,-0.01788512026994718
2002-11-20,67.329185,48.43285,20.633553,0.022000542939271495,-0.009841089232218499,0.031577940310636675
2002-11-21,68.582893,47.964989,21.078146,0.01844933253103887,-0.009706953569275449,0.021318231971814133
2002-11-22,68.094528,47.92046,21.216627,-0.007146272951205495,-0.0009287958426544457,0.006548397593048048
2002-11-25,68.13826,47.831367,21.220274,0.0006420187407770489,-0.0018609154206696928,0.00017187871512953443
2002-11-26,66.840828,48.43285,20.735588,-0.0192247848027009,0.012496664832599595,-0.02310559430400011
2002-11-27,68.72139,47.341213,21.165606,0.02774641303737935,-0.022797075596031537,0.020526054593440028
2002-11-29,68.502739,47.647533,21.019842,-0.0031867746093410597,0.006449628503361447,-0.00691065696900979
2002-12-02,68.612076,47.691738,21.023479000000002,0.00159482435467767,0.0009273199323652807,0.00017301202295956597
2002-12-03,67.693649,47.758891999999996,20.666348,-0.013476189637789791,0.001407094140288503,-0.01713318388944207
2002-12-04,67.38748199999999,48.005074,20.604399,-0.004533090921234363,0.005141444169237356,-0.0030020802156160483
2002-12-05,66.643997,48.128159000000004,20.167089,-0.011094298614382162,0.0025607183575850683,-0.021452578389484937
2002-12-06,67.081337,48.21212,20.214468,0.006540893130027931,0.0017430097178087222,0.0023465673570019704
2002-12-09,65.237213,48.480644,19.507492000000003,-0.027875810531902072,0.005554183771326838,-0.03559998874514929
2002-12-10,66.111923,48.609341,19.682413,0.013319051156630521,0.002651088582956162,0.008926898986498972
2002-12-11,66.170242,48.933838,19.919285000000002,0.000881736457494225,0.006653426726453346,0.011962862041451059
2002-12-12,66.16291,48.889084000000004,19.740721,-0.00011081123507893433,-0.0009150003334070898,-0.009004799776949868
2002-12-13,65.120605,48.413498,19.132137,-0.015879021837019197,-0.009775481338105227,-0.031314071590848744
2002-12-16,66.804367,48.049847,19.853697,0.025527440465625318,-0.007539707911020208,0.037020750072626445
2002-12-17,66.22123,48.049847,19.809969,-0.008767346261889453,0.0,-0.0022049407997872805
2002-12-18,65.455894,48.424683,19.507492000000003,-0.011624564618130401,0.007770711838071344,-0.015386698932990661
2002-12-19,64.989418,48.855515000000004,19.354437,-0.007152085134995284,0.008857605672600296,-0.00787690139440314
2002-12-20,65.916725,48.889084000000004,19.328917999999998,0.01416774629273551,0.0006868717384539213,-0.0013193790301733717
2002-12-23,65.938698,48.900290999999996,19.67877,0.00033328929070149544,0.00022920690615009406,0.017938073185462092
2002-12-24,65.44792199999999,49.174442,19.613173,-0.007470749800874097,0.005590669598094286,-0.0033389573502679527
2002-12-26,65.47721899999999,49.269535,19.456476000000002,0.00044753819266823953,0.0019319217381165617,-0.008021461375624647
2002-12-27,64.004921,49.812294,19.303413,-0.02274230958877067,0.010955882314151295,-0.00789805129016994
2002-12-30,64.539658,49.929733,19.223242000000003,0.008319916541681113,0.002354855978011889,-0.004161851877366162
2002-12-31,64.62759399999999,49.803795,18.840601,0.0013615837176041792,-0.0025254910652942773,-0.020105898925741997
2003-01-02,66.707809,48.516109,19.576736,0.0316805512424085,-0.026195298820827103,0.03832775363951033
2003-01-03,66.912933,48.628574,19.60224,0.003070244305808683,0.0023154133972528683,0.0013019229294020463
2003-01-06,68.092201,48.499221999999996,19.959373,0.01747041700034683,-0.0026635439452083066,0.018055012143631078
2003-01-07,67.92375200000001,48.673546,20.334723999999998,-0.0024769018987080903,0.003587922637107087,0.018631109044826188
2003-01-08,66.9422,48.915325,19.766232000000002,-0.014556221442285654,0.0049550628512278535,-0.028354939397266556
2003-01-09,67.982338,47.976295,20.338373,0.015418375649340689,-0.019383707310905673,0.0285343700420386
2003-01-10,68.16546600000001,48.10001,20.378456,0.0026901368227569187,0.0025753502568104073,0.0019688671211734086
2003-01-13,68.143509,48.17873,20.549732000000002,-0.00032216514268305826,0.0016352523421426669,0.008369635119628944
2003-01-14,68.363228,48.347404,20.761105999999998,0.003219169904363813,0.0034948912733976244,0.010233432913788199
2003-01-15,67.681999,48.583553,20.505997,-0.010014826815576455,0.004872529365651807,-0.012363952459217767
2003-01-16,67.403679,48.651053999999995,20.170734,-0.0041206499154859836,0.0013884153579898357,-0.01648463796602233
2003-01-17,66.407478,48.89286,18.753138,-0.014889930375205388,0.004957900198974858,-0.07287164356992491
2003-01-21,65.374687,49.174,18.705763,-0.015674536012386255,0.005733654981944656,-0.0025294402128366797
2003-01-22,64.583611,49.415791,18.585501,-0.012174455699775908,0.0049050004532660944,-0.006449897591017181
2003-01-23,64.979141,49.174,19.051962,0.006105631790494188,-0.00490500045326609,0.02478832778592589
2003-01-24,63.27241899999999,49.466415000000005,18.166420000000002,-0.026616795303694006,0.005928925919147181,-0.04759525346811352
2003-01-27,62.408112,49.286442,17.9186,-0.013754248471629064,-0.003644921366717388,-0.013735555432388146
2003-01-28,62.869564000000004,49.286442,17.791069,0.007366900499683731,0.0,-0.007142689684284417
2003-01-29,63.345645999999995,49.016552000000004,18.18829,0.007544007697616744,-0.005490996095635324,0.022081390603910404
2003-01-30,61.844078,49.382071999999994,17.579693,-0.02398982864590831,0.007429406355743301,-0.03403355133610947
2003-01-31,63.038017,49.517016999999996,17.295446,0.019121642359085984,0.002728944929840382,-0.01630119922180985
2003-02-03,63.16258199999999,49.589222,17.696312,0.001974080019261913,0.0014571234566883601,0.022913026430997685
2003-02-04,62.53997,49.809307000000004,17.244434,-0.00990619651927066,0.004428342388435631,-0.0258668315449599
2003-02-05,62.15173000000001,49.380447,17.113241,-0.006227218886341168,-0.00864731799556973,-0.007636933385477433
2003-02-06,61.858738,49.781109,17.280874,-0.004725287306690201,0.008081038590661326,0.009747849443418867
2003-02-07,61.104248,49.89397,16.974762,-0.012271977014530373,0.0022645790575648752,-0.01787268807264054
2003-02-10,61.536438000000004,49.544132,17.266296,0.00704809803672748,-0.007036325841549861,0.017028740457524033
2003-02-11,61.111599,49.532833000000004,16.923737,-0.006927802670957613,-0.00022808530820412378,-0.02003920050981548
2003-02-12,60.137363,49.707745,16.923737,-0.016070355584473093,0.0035250133492216985,0.0
2003-02-13,60.320510999999996,49.9786,17.124168,0.0030408662389101644,0.0054341578383737725,0.011773606350823513
2003-02-14,61.639,49.549717,17.601563,0.021622591939420358,-0.008618364452940105,0.027496905892750553
2003-02-18,62.723064,49.611796999999996,18.191931,0.01743443980109735,0.0012520988356529142,0.03299043920580208
2003-02-19,62.39345600000001,49.950356,17.936004999999998,-0.005268828808667527,0.00680098400357542,-0.014167999026276435
2003-02-20,61.770851,50.119678,17.650845,-0.010028811553812404,0.0033840732299325036,-0.01602648751129611
2003-02-21,62.39345600000001,49.826244,18.00913,0.01002881155381255,-0.0058718722531952774,0.020095193937252075
2003-02-24,61.382626,50.063259,17.599669,-0.016333567139277836,0.004745552589310577,-0.02299875647560356
2003-02-25,61.873383,50.294585999999995,17.687407999999998,0.007963256272238081,0.004610051355547048,0.004972878927427418
2003-02-26,60.97243100000001,50.644463,17.263315,-0.014668276020954147,0.006932468746177658,-0.02426924419045234
2003-02-27,61.778175,50.729084,17.241385,0.013128335556721354,0.0016694891746184834,-0.0012711313503856183
2003-02-28,62.188362,51.050777000000004,17.329128,0.006617729379470436,0.006321369828347154,0.005076186657165402
2003-03-03,61.59502,51.113033,17.212139,-0.009586853013712133,0.0012187487468603118,-0.0067738943879873765
2003-03-04,60.613518000000006,51.146984,16.868479,-0.016063085609623884,0.0006640132134430389,-0.02016815825904725
2003-03-05,61.126251,51.316971,17.139019,0.008423476337332876,0.0033179893543956165,0.015910944546791015
2003-03-06,60.613518000000006,51.118679,17.014719,-0.008423476337332774,-0.0038715476043975927,-0.007278884015934888
2003-03-07,61.031029000000004,51.294319,17.226765,0.0068644694687051006,0.003430036726443228,0.012385486017628934
2003-03-10,59.56604399999999,51.560474,16.780737,-0.024296726805652404,0.005175365897957448,-0.02623265758481039
2003-03-11,58.980026,51.46986,16.671057,-0.009886835954561565,-0.0017589775718542637,-0.006557519338388994
2003-03-12,59.375609999999995,51.656796,17.102463,0.0066846917718095,0.0036253712085173636,0.025548386153196257
2003-03-13,61.42654,50.705227,18.038383,0.033958453331794335,-0.018592762908408958,0.0532793882464798
2003-03-14,61.62436700000001,50.95446,18.177307,0.003215371186788899,0.0049032907084105015,0.007672071493291235
2003-03-17,63.565453000000005,50.342709,18.959675,0.031012770435227363,-0.01207849031478934,0.042140407365703035
2003-03-18,63.939003,49.866924,19.0401,0.0058594198268781,-0.009495865036847722,0.00423292612051718
2003-03-19,64.42977900000001,49.498749,19.244835000000002,0.007646382298582155,-0.007410540758748594,0.01069543159319339
2003-03-20,64.56893199999999,49.419441,19.193655,0.0021574332471299114,-0.0016035072415557358,-0.0026629573765551895
2003-03-21,65.947151,48.739765000000006,19.427628,0.02112031252408034,-0.013848662602865113,0.012116421011285955
2003-03-24,63.755547,49.510113,18.491718,-0.0337974868187857,0.0156817250543352,-0.04937322050626011
2003-03-25,64.365967,49.453449,18.637947,0.00952883867380655,-0.0011451488820151353,0.007876707534736863
2003-03-26,64.042358,49.555386,18.462464999999998,-0.005040322504057458,0.0020591502974170203,-0.009459911585564152
2003-03-27,64.093826,49.589386,18.308918,0.0008033328473071852,0.0006858657425292733,-0.008351488572357279
2003-03-28,63.770244999999996,49.702647999999996,18.038383,-0.005061338783250713,0.002281392465483026,-0.014886387077990762
2003-03-31,62.321415,50.354061,17.70203,-0.02298159555548595,0.013021059962873938,-0.01882255420174677
2003-04-01,63.277533999999996,50.210696999999996,17.804399,0.015225246345144595,-0.0028511796770763626,0.005766239327708928
2003-04-02,64.80722,49.68737,18.806126000000003,0.023886663863194244,-0.01047731558821049,0.05473710622508751
2003-04-03,64.498352,49.658936,18.813437,-0.0047773438168826465,-0.0005724219031638369,0.0003886807559161112
2003-04-04,64.880798,49.516731,18.345472,0.005912036273890865,-0.002867741690250012,-0.02518856201996992
2003-04-07,64.755737,49.40295,18.403967,-0.0019294103903079456,-0.002300473455410884,0.0031834526454037736
2003-04-08,64.858727,49.801132,18.703762,0.0015891748265826986,0.00802757568585665,0.016158440894700945
2003-04-09,64.005608,49.949024,17.965252,-0.01324076927705305,0.0029652506681651543,-0.04028523235549851
2003-04-10,64.35863499999999,49.715824,17.979879,0.005500408553088966,-0.004679692594937306,0.0008138515788052927
2003-04-11,64.093826,49.636173,17.694723,-0.004123072038921042,-0.0016034104893679687,-0.015986839785851466
2003-04-14,65.417648,49.499649,18.104185,0.02044402812078199,-0.0027542836394054407,0.02287666747990432
2003-04-15,66.028061,49.766998,17.987194,0.009287749179579976,0.0053864949505611605,-0.00648306676019223
2003-04-16,64.90283199999999,49.971798,18.221182000000002,-0.017188559213713345,0.004106732706770974,0.0129247032376699
2003-04-17,65.86628,50.051395,18.64526,0.014735367061440487,0.0015915712029359152,0.023007194798170583
2003-04-21,65.93246500000001,49.943352000000004,18.433218,0.0010043343821421625,-0.0021609743568833124,-0.011437595231452324
2003-04-22,67.175354,49.91489,18.835375,0.018675463740085333,-0.0005700481042064505,0.021582387628896596
2003-04-23,67.793121,50.017315,18.806126000000003,0.00915430531661675,0.0020498904405492745,-0.001554082866503133
2003-04-24,67.190063,50.46669,18.637947,-0.008935365050778164,0.008944269206378074,-0.008983004115137437
2003-04-25,66.359024,50.580456,18.440535,-0.012445607012277458,0.0022517419357765485,-0.010648432983905377
2003-04-28,67.506302,50.500797,18.820753,0.017141198924525872,-0.0015761382873007812,0.02040891326105963
2003-04-29,67.741653,50.415473999999996,18.864620000000002,0.003480292734276659,-0.001690966570313004,0.00232806610739214
2003-04-30,67.594574,50.881889,18.696448999999998,-0.002173535662454253,0.009208893150337943,-0.008954597310769708
2003-05-01,67.587227,50.90654,18.806126000000003,-0.00010869806368733516,0.0004843576175427846,0.005849055041360772
2003-05-02,68.550652,50.506209999999996,19.083979,0.014153901777175416,-0.007895103514445855,0.014666519433210254
2003-05-05,68.41825899999999,50.775002,18.908491,-0.001933183819087133,0.005307847837794304,-0.009238106816885666
2003-05-06,69.065453,51.026596000000005,19.281392999999998,0.009414915719379257,0.004942840135736028,0.01952945717163327
2003-05-07,68.683044,51.621311,19.003546,-0.005552292630920572,0.011587604109213294,-0.014514944277882079
2003-05-08,67.991699,51.747112,18.820753,-0.010116732342963968,0.0024340327240779114,-0.009665449348058927
2003-05-09,68.933052,51.798598999999996,19.274082,0.013750148524809961,0.0009944787426942917,0.02380114787225101
2003-05-12,69.778839,52.124592,19.157093,0.012195024895130788,0.006273750182569988,-0.006088253162561806
2003-05-13,69.653763,52.238956,19.003546,-0.0017940715694087508,0.0021916473322126304,-0.00804744536163037
2003-05-14,69.50670600000001,53.039513,18.733006,-0.0021134889210517997,0.01520866400341675,-0.014338598562614185
2003-05-15,69.947983,53.205341000000004,18.857313,0.006328628689102977,0.003121621959394955,0.006613801448358723
2003-05-16,69.771439,53.594238,18.696448999999998,-0.0025271231648236673,0.007282776252990628,-0.008567183437180983
2003-05-19,68.138786,53.41121700000001,18.104185,-0.02367814683540553,-0.0034207822110029333,-0.03219048576522848
2003-05-20,67.999062,54.200386,18.00913,-0.00205268485014931,0.014667250104244302,-0.0052642754905389095
2003-05-21,68.138786,54.19466,17.570419,0.0020526848501493384,-0.00010565058490456319,-0.024662102142744047
2003-05-22,68.815361,54.674988,17.665474,0.0098803945535511,0.008823967477515435,0.005395363789252184
2003-05-23,68.955147,54.812263,17.709339,0.002029259382111774,0.002507599207741821,0.0024800143809966804
2003-05-27,70.16125500000001,53.822952,18.126123,0.017339985840103787,-0.018213952998902428,0.023262029889889943
2003-05-28,70.359818,53.731453,17.848274,0.0028260975797893676,-0.0017014462973137657,-0.01544734856952682
2003-05-29,70.17596400000001,54.200386,17.840957999999997,-0.002616473929574892,0.008689483195863601,-0.00040998361088186576
2003-05-30,71.30119300000001,54.097435,17.994509,0.015907200158632073,-0.0019012576626469284,0.008569830540034877
2003-06-02,71.595375,53.700039000000004,18.016443,0.004117417510105841,-0.007373044757273073,0.0012181851072671258
2003-06-03,71.889542,54.130756000000005,18.191933,0.004100325222952976,0.00798879931705904,0.009693413154877654
2003-06-04,72.926498,54.291610999999996,18.184614,0.014321255064049923,0.0029671943616057204,-0.0004024021355716892
2003-06-05,73.286896,53.86660799999999,17.614292000000003,0.004929763546598201,-0.007858953140822245,-0.03186523396014618
2003-06-06,73.000069,54.061797999999996,17.307185999999998,-0.0039214343883652285,0.0036170313273130982,-0.017588826986462476
2003-06-09,72.25725600000001,54.423634,17.365685,-0.010227635337799119,0.006670708409176572,0.003374341600190948
2003-06-10,72.992729,55.072590000000005,18.045696,0.010127082432358145,0.011853625173983294,0.03841107501014961
2003-06-11,73.764938,55.003651,18.191933,0.01052369041417878,-0.001252568372376886,0.00807104647183997
2003-06-12,73.99292,55.434368000000006,18.27236,0.003085889089123193,0.007800197572243886,0.004411281492376789
2003-06-13,73.220688,55.807632,18.023754,-0.01049140896354202,0.006710871808355207,-0.013698980988126191
2003-06-16,74.765137,55.279301000000004,18.564833,0.0208736894545978,-0.009512099566407245,0.029578537598998634
2003-06-17,74.765137,54.842856999999995,18.981609,0.0,-0.007926584315075534,0.02220147086735637
2003-06-18,74.69890600000001,54.142235,19.062037,-0.0008862466584687102,-0.012857385150671485,0.004228202513620716
2003-06-19,73.55901300000001,54.038879,19.062037,-0.015377464756039122,-0.0019107962124939057,0.0
2003-06-20,73.396614,53.837875,19.25215,-0.0022101782616110893,-0.0037265532223033685,0.009923977260737286
2003-06-23,72.643745,54.159477,18.849997000000002,-0.010310515185388777,0.005955756223152932,-0.0211099880659929
2003-06-24,72.717567,54.659110999999996,18.7915,0.0010157036329799347,0.009182944204822505,-0.0031081148070132326
2003-06-25,71.986862,53.786193999999995,18.469784,-0.0100993620700611,-0.016099099053535522,-0.017268540432991253
2003-06-26,72.924255,53.062588,18.828056,0.012937669582532913,-0.013544694643701385,0.019211998325268775
2003-06-27,72.082802,52.873107999999995,18.740313,-0.011605813707838206,-0.003577268271540723,-0.004671118916087338
2003-06-30,72.060654,53.120029,18.747639000000003,-0.00030730496949230295,0.00465919688144176,0.00039084557584061154
2003-07-01,72.724953,52.856621,19.120535,0.00917637706190638,-0.004971067540518659,0.01969506391550653
2003-07-02,73.64020500000001,52.989197,19.654297,0.01250658206328697,0.0025050790260006286,0.027533102850420245
2003-07-03,72.879951,52.228233,19.376448,-0.010377559560760485,-0.014464851842858166,-0.014237683323033356
2003-07-07,74.326622,51.893921,20.049143,0.019655611106990295,-0.006421556527105673,0.03412810176619505
2003-07-08,74.65876800000001,51.939991,20.253876,0.004458780156564119,0.0008873787404469108,0.01015977294697566
2003-07-09,74.238045,52.107185,20.085697,-0.005651217258660255,0.003213814162657512,-0.008338212920453674
2003-07-10,73.293289,52.089901,19.676239000000002,-0.012807705169500663,-0.00033175592182164174,-0.020596204086319004
2003-07-11,73.987099,52.337769,19.968706,0.009421690718944185,0.0047471798516634,0.014754582495378876
2003-07-14,74.348778,51.738228,20.034520999999998,0.0048764968266389866,-0.011521343042723849,0.0032904875090832945
2003-07-15,74.18639399999999,50.52766,19.939460999999998,-0.002186472907466531,-0.023676018899281406,-0.004756102566518693
2003-07-16,73.7509,50.815861,20.122265,-0.005887565551597996,0.00568762115376387,0.009126180373117082
2003-07-17,72.702812,50.660229,19.515383,-0.014313135239043831,-0.003067365367052177,-0.030623887079417853
2003-07-18,73.448288,50.556469,19.661611999999998,0.01020153067894402,-0.002050255311562708,0.007465078885175598
2003-07-21,72.540413,49.484245,19.0401,-0.012437766726118162,-0.021436573499740395,-0.032120823803673315
2003-07-22,73.197311,49.726376,19.288706,0.009014858070761677,0.004881160470619706,0.012972461827992604
2003-07-23,73.248993,49.893551,19.339891,0.0007058150425640241,0.003356259374255933,0.0026501107434158113
2003-07-24,72.695442,49.45541,19.010855,-0.007585813799414259,-0.008820300406090067,-0.01715972220449427
2003-07-25,73.97970600000001,49.322829999999996,19.661611999999998,0.017512125786379226,-0.00268439849939081,0.03365797343675928
2003-07-28,73.70663499999999,48.659893,19.456882,-0.003697990069238428,-0.013531918601428218,-0.010467267438485637
2003-07-29,73.367111,47.996967,19.354509,-0.00461706609613854,-0.01371731701012161,-0.005275422229552056
2003-07-30,73.189941,48.538849,19.179033,-0.00241776269223869,0.011226666203692613,-0.009107764502742529
2003-07-31,73.359703,47.818218,19.310642,0.0023167859204499272,-0.014957791022123804,0.006838691826861026
2003-08-01,72.710197,47.782337,19.135164000000003,-0.008893143360430041,-0.0007506442129926013,-0.009128653387087413
2003-08-04,72.710197,48.193489,19.142477,0.0,0.008567876564421291,0.0003821029665319717
2003-08-05,71.167549,47.504368,18.762253,-0.02144469400159894,-0.014402264237009944,-0.02006276017350109
2003-08-06,71.58090200000001,48.442543,18.754942,0.005791364493582431,0.019556750535049187,-0.00038974129556033823
2003-08-07,72.33375500000001,48.64521,18.798813,0.010462587804686506,0.00417493016600028,0.002336438524320366
2003-08-08,72.540413,48.448291999999995,18.703762,0.0028529329006349653,-0.0040562605311117795,-0.005069049446868184
2003-08-11,72.813507,48.205082,18.725693,0.0037576464582229473,-0.005032633694151243,0.0011718579663919453
2003-08-12,73.477806,47.979248,18.813437,0.009081927728959617,-0.004695867091693548,0.0046748105134731145
2003-08-13,73.101372,47.052662,18.71838,-0.005136266046813317,-0.019501141552254003,-0.005065419734483018
2003-08-14,73.300667,47.515961,18.740313,0.00272257305247747,0.009798233111493481,0.0011710500687517047
